Month,area,regional,networksite,site_id,Availability (Ave),site_class,target (%),Achievement
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT465,99.24,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT468,99.59,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT469,99.85,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT473,99.52,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT476,100.0,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT484,96.18,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT485,99.99,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT486,100.0,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT503,99.96,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT509,96.22,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT550,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT551,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT552,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT553,98.98,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT554,99.99,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT555,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT556,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT558,99.93,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT559,99.6,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT561,99.98,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT562,99.92,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT563,99.15,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT564,100.0,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT565,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT566,100.0,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT569,99.17,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT571,99.63,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT573,97.87,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT575,99.42,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT576,98.95,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT577,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT579,99.81,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT581,99.65,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT583,97.31,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT584,99.95,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT585,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT611,97.34,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT621,97.35,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT639,100.0,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT640,100.0,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT668,99.84,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT669,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT670,98.61,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT671,100.0,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT717,99.99,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT752,98.56,Platinum,99.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT756,99.83,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT760,98.66,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT762,100.0,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT764,98.66,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT783,99.79,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT876,99.58,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT879,99.99,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT880,100.0,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT885,97.34,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT886,99.99,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT887,96.63,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT889,97.34,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT890,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT891,97.94,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT892,99.88,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT900,100.0,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT906,99.59,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT907,96.2,Platinum,99.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT913,99.46,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT917,97.35,Platinum,99.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT930,97.35,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT947,96.07,Bronze,96.6,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT950,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT953,99.75,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT967,95.84,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT968,98.97,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT969,99.1,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT970,99.84,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT971,95.71,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT972,99.99,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TRT973,99.22,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK001,97.5,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK015,98.16,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK025,96.54,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK070,95.59,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK113,98.94,Platinum,99.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK141,93.48,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK142,98.73,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK144,94.76,Bronze,96.6,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK165,98.18,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK198,98.1,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK203,95.37,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK204,95.92,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK267,96.54,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK365,97.94,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK366,98.97,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK377,93.44,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK378,92.92,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK379,94.45,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK380,95.82,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK381,96.29,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK383,99.42,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK385,96.1,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK386,97.94,Bronze,96.6,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK387,92.34,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK390,89.71,Bronze,96.6,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK398,97.37,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK399,96.11,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK421,99.81,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK429,96.22,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK430,97.4,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK431,95.6,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK624,99.08,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK698,99.2,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK901,98.99,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK902,97.9,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK905,99.58,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK908,100.0,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK909,94.57,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK911,99.33,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK918,99.38,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK919,99.29,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK920,100.0,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK921,97.77,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK926,99.65,Silver,97.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK932,95.22,Silver,97.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK934,98.32,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK936,92.58,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK937,96.25,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK938,97.89,Gold,98.45,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PADANG SIDEMPUAN,TUK940,99.81,Gold,98.45,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE002,99.47,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE003,100.0,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE004,99.77,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE005,99.99,Bronze,97.5,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE017,98.5,Bronze,97.5,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE030,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE032,97.34,Silver,98.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE033,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE035,100.0,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE036,99.61,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE045,100.0,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE073,97.48,Silver,98.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE143,97.38,Silver,98.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE149,99.85,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE151,99.75,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE152,99.93,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE153,99.08,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE154,99.97,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE156,99.89,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE158,95.77,Silver,98.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE159,99.16,Platinum,99.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE160,99.67,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE162,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE164,99.65,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE166,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE167,100.0,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE168,99.54,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE169,98.78,Bronze,97.5,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE170,99.82,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE171,99.01,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE172,99.92,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE173,97.06,Bronze,97.5,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE176,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE177,99.82,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE178,98.23,Silver,98.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE179,98.18,Silver,98.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE181,99.98,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE182,99.93,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE185,99.23,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE187,99.68,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE189,98.76,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE190,98.61,Gold,98.72,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE194,99.57,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE195,99.44,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE200,99.06,Bronze,97.5,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE226,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE227,99.34,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE228,99.85,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE229,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE230,99.48,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE244,99.66,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE250,98.66,Gold,98.72,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE258,98.91,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE260,99.1,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE262,99.36,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE265,97.64,Gold,98.72,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE269,99.04,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE276,99.99,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE283,99.14,Bronze,97.5,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE287,99.29,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE288,97.9,Platinum,99.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE291,97.95,Gold,98.72,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE292,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE295,99.31,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE296,99.99,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE298,99.57,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE389,99.99,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE422,98.06,Gold,98.72,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE423,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE433,99.73,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE435,99.82,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE437,99.64,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE438,98.1,Gold,98.72,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE440,97.45,Bronze,97.5,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE455,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE463,99.99,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE472,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE479,99.64,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE481,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE487,97.98,Gold,98.72,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE488,99.99,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE490,99.75,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE493,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE512,98.1,Silver,98.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE533,99.87,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE547,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE580,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE636,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE647,98.06,Silver,98.25,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE648,99.54,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE649,99.76,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE650,100.0,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE651,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE652,99.23,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE653,98.7,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE656,99.69,Bronze,97.5,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE662,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE673,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE674,99.06,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE677,99.99,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE678,100.0,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE716,100.0,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE720,99.95,Silver,98.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE756,99.82,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE761,97.83,Gold,98.72,Not Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE763,99.89,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE895,99.35,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE904,99.54,Platinum,99.25,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE912,98.79,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE914,99.99,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE922,98.86,Gold,98.72,Achieved
Mar-25,AREA1,REGIONAL1,NOP PEMATANG SIANTAR,BGE931,100.0,Gold,98.72,Achieved
